2;bunker;2445.00;12.10;1810.00;0.04;0
2;bunker;2547.00;12.75;1735.00;4.17;0
2;bunker;2329.00;9.70;1643.00;5.37;0
2;bunker;2624.00;20.68;1760.00;3.21;0
2;bunker;2375.00;9.80;1765.00;6.23;0
2;bunker;2461.00;9.70;1632.00;1.16;0
2;bunker;2538.00;9.70;1433.00;5.28;0
2;bunker;2518.00;17.20;1787.00;0.55;0
2;bunker;2380.00;9.70;1514.00;3.22;0
2;bunker;2526.00;9.70;1620.00;5.88;0
2;bunker;2434.00;10.00;1538.00;3.73;0
2;bunker;2684.00;23.35;1727.00;3.83;0
2;bunker;2537.00;9.70;1550.00;1.67;0
2;bunker;2595.00;17.25;1725.00;4.33;0
2;bunker;2474.00;12.30;1777.00;0.71;0
2;bunker;2523.00;9.70;1493.00;3.73;0
2;bunker;2466.00;9.70;1477.00;0.11;0
2;bunker;2620.00;19.75;1827.00;2.78;0
2;bunker;2660.00;21.45;1813.00;5.44;0
2;bunker;2423.00;9.70;1474.00;2.17;0
2;bunker;2263.00;14.05;1657.00;4.84;0
2;bunker;2603.00;21.68;1799.00;1.23;0
2;bunker;2525.00;12.60;1703.00;2.78;0
2;bunker;2547.00;9.70;1507.00;0.62;0
2;bunker;2492.00;9.70;1631.00;1.83;0
2;bunker;2489.00;9.70;1414.00;5.95;0
2;anti_air_building;2369.00;9.70;1658.00;2.68;0
2;anti_air_building;2612.00;20.25;1840.00;3.90;0
2;anti_air_building;2453.00;9.70;1668.00;1.73;0
2;synthetic_refinery;2484.00;9.70;1604.00;4.40;0
2;fuel_silo;2504.00;9.70;1403.00;5.96;0
2;radar_station;2498.00;10.65;1652.00;3.98;0
2;rocket_site;2520.00;16.75;1778.00;0.18;0
2;nuclear_reactor;2366.00;9.70;1675.00;1.39;0
3;arms_factory;3504.00;24.30;1784.00;5.95;0
3;arms_factory;3412.00;24.00;1853.00;2.33;0
3;arms_factory;3526.00;23.70;1822.00;3.89;0
3;arms_factory;3476.00;24.20;1845.00;1.73;0
3;arms_factory;3331.00;23.80;1801.00;4.40;0
3;arms_factory;3443.00;24.27;1841.00;0.78;0
3;industrial_complex;3508.00;23.30;1812.00;2.34;0
3;industrial_complex;3406.00;24.00;1873.00;0.18;0
3;industrial_complex;3412.00;23.70;1796.00;2.84;0
3;industrial_complex;3504.00;24.45;1768.00;5.50;0
3;industrial_complex;3372.00;23.30;1843.00;2.24;0
3;industrial_complex;3491.00;23.25;1813.00;3.45;0
3;air_base;3494.00;23.80;1832.00;1.29;0
3;supply_node;3492.00;23.27;1817.00;4.79;0
3;supply_node;3517.00;24.20;1764.00;1.09;0
3;supply_node;3395.00;23.75;1866.00;4.03;0
3;supply_node;3333.00;23.60;1833.00;5.50;0
3;supply_node;3454.00;23.23;1767.00;3.26;0
3;supply_node;3415.00;23.93;1811.00;6.20;0
3;bunker;3532.00;23.45;1784.00;1.80;0
3;bunker;3359.00;23.30;1839.00;4.46;0
3;bunker;3422.00;24.23;1832.00;6.03;0
3;bunker;3414.00;23.90;1876.00;2.41;0
3;bunker;3526.00;23.40;1812.00;0.25;0
3;bunker;3468.00;23.23;1768.00;1.45;0
3;anti_air_building;3536.00;23.30;1812.00;4.47;0
3;anti_air_building;3443.00;23.20;1771.00;0.85;0
3;anti_air_building;3440.00;23.27;1796.00;3.52;0
3;synthetic_refinery;3381.00;24.20;1823.00;5.08;0
3;fuel_silo;3347.00;23.20;1861.00;2.92;0
3;radar_station;3434.00;23.75;1818.00;0.87;0
3;rocket_site;3522.00;23.70;1832.00;1.96;0
3;nuclear_reactor;3351.00;23.50;1819.00;4.98;0
4;arms_factory;3705.00;23.60;1607.00;3.89;0
4;arms_factory;3788.00;21.90;1703.00;1.73;0
4;arms_factory;3943.00;21.58;1594.00;4.40;0
4;arms_factory;3849.00;21.60;1673.00;0.78;0
4;arms_factory;3717.00;23.10;1699.00;2.34;0
4;arms_factory;3673.00;22.85;1737.00;0.18;0
4;industrial_complex;3895.00;22.05;1704.00;2.84;0
4;industrial_complex;3824.00;21.80;1733.00;5.50;0
4;industrial_complex;3733.00;22.33;1747.00;2.24;0
4;industrial_complex;3801.00;23.02;1662.00;3.45;0
4;industrial_complex;3882.00;20.70;1601.00;1.29;0
4;industrial_complex;3722.00;23.20;1617.00;2.85;0
4;air_base;3948.00;21.60;1593.00;5.51;0
4;supply_node;3692.00;23.00;1740.00;4.03;0
4;supply_node;3807.00;21.60;1730.00;5.50;0
4;supply_node;3784.00;22.45;1644.00;3.26;0
4;supply_node;3831.00;22.20;1573.00;6.20;0
4;supply_node;3703.00;23.20;1781.00;1.39;0
4;supply_node;3607.00;23.90;1621.00;5.43;0
4;supply_node;3642.00;22.70;1774.00;0.63;0
4;supply_node;3692.00;23.00;1690.00;3.57;0
4;supply_node;3885.00;21.70;1692.00;1.33;0
4;supply_node;3701.00;22.45;1636.00;2.80;0
4;supply_node;3717.00;20.05;1582.00;5.74;0
4;supply_node;3619.00;22.58;1552.00;2.04;0
4;supply_node;3663.00;21.05;1542.00;4.98;0
4;supply_node;3905.00;21.88;1761.00;1.63;0
4;supply_node;3868.00;22.25;1527.00;4.21;0
4;supply_node;3605.00;23.75;1742.00;0.87;0
4;supply_node;3746.00;22.40;1722.00;2.34;0
4;supply_node;3884.00;21.77;1580.00;0.10;0
4;supply_node;3861.00;22.60;1737.00;3.04;0
4;supply_node;3947.00;20.80;1622.00;4.52;0
4;supply_node;3663.00;22.90;1585.00;2.27;0
4;supply_node;3779.00;22.45;1584.00;3.75;0
4;supply_node;3838.00;21.65;1629.00;0.41;0
4;supply_node;3629.00;22.90;1695.00;4.45;0
4;supply_node;3897.00;21.62;1639.00;5.93;0
4;supply_node;3788.00;21.77;1692.00;2.58;0
4;supply_node;3961.00;20.18;1561.00;5.16;0
4;supply_node;3835.00;21.90;1685.00;1.82;0
4;supply_node;3934.00;20.98;1695.00;3.29;0
4;supply_node;3657.00;23.10;1643.00;1.05;0
4;supply_node;3919.00;20.85;1530.00;3.99;0
4;supply_node;3572.00;23.00;1791.00;5.47;0
4;supply_node;3735.00;22.90;1667.00;2.12;0
4;supply_node;3746.00;22.60;1620.00;4.71;0
4;supply_node;3927.00;21.45;1578.00;1.36;0
4;supply_node;3935.00;20.08;1497.00;4.29;0
4;bunker;3612.00;22.90;1674.00;5.65;0
4;bunker;3909.00;20.65;1509.00;2.04;0
4;bunker;3670.00;21.77;1566.00;4.70;0
4;bunker;3877.00;21.48;1500.00;2.54;0
4;bunker;3938.00;20.60;1649.00;4.10;0
4;bunker;3627.00;22.95;1744.00;0.48;0
4;bunker;3903.00;21.00;1592.00;3.15;0
4;bunker;3692.00;23.25;1625.00;6.16;0
4;bunker;3666.00;23.00;1727.00;1.09;0
4;bunker;3753.00;20.88;1574.00;5.21;0
4;bunker;3805.00;21.60;1735.00;1.59;0
4;bunker;3767.00;23.62;1675.00;3.15;0
4;bunker;3839.00;21.43;1632.00;0.99;0
4;bunker;3726.00;22.70;1736.00;3.66;0
4;bunker;3972.00;20.85;1553.00;0.04;0
4;bunker;3660.00;22.75;1677.00;1.60;0
4;bunker;3616.00;22.60;1653.00;5.72;0
4;bunker;3812.00;21.95;1687.00;0.65;0
4;bunker;3716.00;21.15;1588.00;4.77;0
4;bunker;3838.00;22.33;1577.00;0.04;0
4;bunker;3603.00;23.08;1565.00;4.17;0
4;bunker;3944.00;19.65;1490.00;5.37;0
4;bunker;3893.00;21.43;1690.00;3.21;0
4;bunker;3950.00;20.85;1665.00;6.23;0
4;bunker;3743.00;23.00;1598.00;1.16;0
4;bunker;3577.00;22.90;1796.00;5.28;0
4;bunker;3928.00;20.95;1645.00;0.55;0
4;bunker;3660.00;21.90;1531.00;3.22;0
4;bunker;3922.00;21.10;1565.00;5.88;0
4;bunker;3765.00;22.98;1649.00;3.73;0
4;bunker;3673.00;22.65;1680.00;3.83;0
4;bunker;3732.00;23.08;1670.00;1.67;0
4;bunker;3651.00;22.52;1747.00;4.33;0
4;bunker;3925.00;21.40;1756.00;0.71;0
4;bunker;3874.00;22.60;1765.00;3.73;0
4;bunker;3697.00;23.30;1794.00;0.11;0
4;anti_air_building;3683.00;23.12;1726.00;2.78;0
4;anti_air_building;3853.00;21.95;1683.00;5.44;0
4;anti_air_building;3690.00;23.15;1710.00;2.17;0
4;synthetic_refinery;3918.00;20.85;1687.00;4.84;0
4;fuel_silo;3875.00;22.60;1717.00;1.23;0
4;radar_station;3757.00;23.10;1651.00;5.20;0
4;rocket_site;3749.00;20.05;1566.00;0.62;0
4;nuclear_reactor;3901.00;21.45;1656.00;1.83;0
5;arms_factory;1951.00;11.68;1555.00;4.40;0
5;arms_factory;1892.00;12.43;1491.00;0.78;0
5;arms_factory;1933.00;13.60;1518.00;2.34;0
5;arms_factory;1938.00;13.73;1414.00;0.18;0
5;arms_factory;2137.00;15.90;1696.00;2.84;0
5;arms_factory;2189.00;11.95;1559.00;5.50;0
5;industrial_complex;1773.00;11.60;1508.00;2.24;0
5;industrial_complex;2072.00;12.65;1695.00;3.45;0
5;industrial_complex;1872.00;11.70;1460.00;1.29;0
5;industrial_complex;1972.00;14.50;1516.00;2.85;0
5;industrial_complex;1894.00;12.20;1447.00;5.51;0
5;industrial_complex;1936.00;12.78;1486.00;1.90;0
5;air_base;1849.00;12.30;1391.00;6.02;0
5;supply_node;2109.00;15.20;1599.00;3.26;0
5;supply_node;2143.00;10.10;1518.00;6.20;0
5;supply_node;2210.00;14.38;1646.00;1.39;0
5;supply_node;2135.00;11.25;1560.00;5.43;0
5;supply_node;2044.00;12.70;1655.00;0.63;0
5;supply_node;1862.00;12.15;1555.00;3.57;0
5;supply_node;1761.00;11.60;1558.00;1.33;0
5;supply_node;2113.00;15.50;1719.00;2.80;0
5;supply_node;2016.00;12.90;1544.00;5.74;0
5;supply_node;2149.00;15.75;1638.00;2.04;0
5;supply_node;1814.00;11.65;1545.00;4.98;0
5;supply_node;2075.00;14.90;1565.00;1.63;0
5;supply_node;2009.00;13.60;1431.00;4.21;0
5;supply_node;1828.00;12.45;1428.00;0.87;0
5;supply_node;1966.00;11.30;1572.00;2.34;0
5;supply_node;1974.00;13.70;1529.00;0.10;0
5;supply_node;2010.00;13.53;1476.00;3.04;0
5;supply_node;1879.00;12.18;1428.00;4.52;0
5;supply_node;2099.00;12.32;1507.00;2.27;0
5;supply_node;1872.00;11.80;1511.00;3.75;0
5;supply_node;1793.00;11.00;1508.00;0.41;0
5;supply_node;2153.00;16.30;1720.00;4.45;0
5;supply_node;1927.00;14.10;1501.00;5.93;0
5;supply_node;2192.00;15.40;1681.00;2.58;0
5;supply_node;1828.00;12.15;1374.00;5.16;0
5;supply_node;1721.00;13.25;1577.00;1.82;0
5;supply_node;1933.00;12.43;1446.00;3.29;0
5;supply_node;1851.00;10.85;1463.00;1.05;0
5;supply_node;2015.00;12.10;1589.00;3.99;0
5;supply_node;2128.00;16.05;1678.00;5.47;0
5;supply_node;1968.00;12.40;1484.00;2.12;0
5;supply_node;1918.00;13.25;1549.00;4.71;0
5;supply_node;2187.00;11.40;1546.00;1.36;0
5;supply_node;2045.00;14.90;1487.00;4.29;0
5;supply_node;1894.00;12.20;1472.00;0.59;0
5;supply_node;2058.00;15.30;1530.00;3.53;0
5;supply_node;1831.00;10.40;1505.00;5.01;0
5;supply_node;1970.00;14.45;1440.00;2.76;0
5;supply_node;2213.00;15.32;1722.00;5.70;0
5;supply_node;2069.00;12.65;1688.00;0.90;0
5;supply_node;2099.00;15.30;1642.00;4.94;0
5;supply_node;2181.00;13.73;1603.00;0.13;0
5;supply_node;2047.00;13.30;1610.00;3.07;0
5;supply_node;1758.00;12.12;1526.00;0.83;0
5;supply_node;2079.00;13.53;1473.00;2.31;0
5;supply_node;1814.00;11.30;1464.00;5.24;0
5;bunker;2164.00;15.10;1613.00;0.99;0
5;bunker;2246.00;13.68;1695.00;3.66;0
5;bunker;1835.00;12.93;1418.00;0.04;0
5;bunker;2051.00;13.78;1628.00;1.60;0
5;bunker;2109.00;15.20;1686.00;5.72;0
5;bunker;2056.00;14.53;1556.00;0.65;0
5;bunker;1806.00;11.70;1368.00;4.77;0
5;bunker;2086.00;14.00;1630.00;0.04;0
5;bunker;1765.00;11.95;1513.00;4.17;0
5;bunker;1779.00;11.40;1506.00;5.37;0
5;bunker;2050.00;12.93;1650.00;3.21;0
5;bunker;2106.00;13.25;1550.00;6.23;0
5;bunker;1888.00;12.45;1506.00;1.16;0
5;bunker;1771.00;11.75;1544.00;5.28;0
5;bunker;2166.00;16.40;1722.00;0.55;0
5;bunker;1897.00;12.90;1561.00;3.22;0
5;bunker;2110.00;15.48;1606.00;5.88;0
5;bunker;2127.00;10.70;1529.00;3.73;0
5;bunker;2174.00;10.90;1547.00;3.83;0
5;bunker;2083.00;13.88;1682.00;1.67;0
5;bunker;2039.00;15.10;1506.00;4.33;0
5;bunker;1938.00;13.90;1421.00;0.71;0
5;bunker;1808.00;12.65;1451.00;3.73;0
5;bunker;1876.00;12.00;1450.00;0.11;0
5;bunker;2062.00;14.00;1475.00;2.78;0
5;bunker;2221.00;15.10;1689.00;5.44;0
5;bunker;1980.00;13.32;1502.00;2.17;0
5;bunker;2104.00;11.48;1501.00;4.84;0
5;bunker;1928.00;13.80;1511.00;1.23;0
5;bunker;2059.00;14.80;1552.00;2.78;0
5;bunker;2018.00;12.85;1551.00;0.62;0
5;bunker;1833.00;11.80;1551.00;1.83;0
5;bunker;1853.00;11.60;1545.00;5.95;0
5;bunker;1834.00;10.40;1476.00;2.68;0
5;bunker;2130.00;16.15;1620.00;3.90;0
5;bunker;2001.00;11.70;1582.00;1.73;0
5;bunker;1732.00;13.35;1568.00;4.40;0
5;bunker;2211.00;15.40;1667.00;5.96;0
5;bunker;1888.00;12.40;1496.00;2.34;0
5;bunker;1981.00;13.30;1538.00;0.18;0
5;bunker;1944.00;11.75;1578.00;1.39;0
5;bunker;1848.00;10.18;1510.00;4.40;0
5;bunker;2126.00;15.60;1714.00;0.79;0
5;bunker;2025.00;14.30;1473.00;4.91;0
5;bunker;1965.00;12.90;1455.00;0.18;0
5;bunker;2004.00;13.80;1435.00;2.85;0
5;anti_air_building;2075.00;13.05;1687.00;0.69;0
5;anti_air_building;2048.00;13.50;1606.00;1.90;0
5;anti_air_building;1977.00;13.65;1502.00;4.91;0
5;synthetic_refinery;2049.00;13.55;1633.00;1.29;0
5;fuel_silo;1961.00;13.25;1449.00;3.96;0
5;radar_station;1980.00;12.53;1554.00;1.58;0
5;rocket_site;1757.00;12.65;1540.00;3.36;0
5;nuclear_reactor;1907.00;12.65;1569.00;4.57;0
6;industrial_complex;2751.00;21.60;1658.00;1.29;0
6;industrial_complex;2765.00;18.12;1598.00;2.85;0
6;industrial_complex;2749.00;16.30;1581.00;5.51;0
6;industrial_complex;2697.00;16.73;1605.00;1.90;0
6;industrial_complex;2731.00;13.20;1529.00;6.02;0
6;industrial_complex;2798.00;16.20;1547.00;6.12;0
6;air_base;2659.00;15.28;1615.00;3.96;0
6;supply_node;2777.00;15.90;1562.00;1.39;0
6;supply_node;2839.00;22.23;1638.00;5.43;0
6;supply_node;2737.00;14.25;1541.00;0.63;0
6;supply_node;2744.00;21.55;1654.00;3.57;0
6;supply_node;2701.00;17.83;1620.00;2.80;0
6;supply_node;2737.00;22.75;1692.00;5.74;0
6;supply_node;2665.00;16.35;1642.00;2.04;0
6;supply_node;2793.00;23.05;1619.00;4.98;0
6;supply_node;2793.00;23.50;1672.00;1.63;0
6;supply_node;2745.00;17.00;1599.00;4.21;0
6;bunker;2773.00;16.75;1581.00;1.96;0
6;bunker;2757.00;13.40;1519.00;4.98;0
6;bunker;2779.00;22.00;1615.00;6.19;0
6;bunker;2830.00;24.70;1618.00;4.03;0
6;bunker;2732.00;23.18;1676.00;0.41;0
6;bunker;2794.00;22.93;1651.00;1.97;0
6;bunker;2686.00;16.88;1615.00;2.47;0
6;bunker;2717.00;16.15;1594.00;5.14;0
6;bunker;2651.00;16.20;1642.00;0.41;0
6;bunker;2758.00;22.38;1672.00;4.54;0
6;anti_air_building;2820.00;22.45;1665.00;2.48;0
6;anti_air_building;2648.00;15.95;1637.00;5.14;0
6;anti_air_building;2725.00;14.38;1552.00;2.98;0
6;fuel_silo;2736.00;22.80;1682.00;0.92;0
6;radar_station;2734.00;14.50;1552.00;4.71;0
6;rocket_site;2851.00;23.05;1628.00;6.25;0
6;nuclear_reactor;2702.00;20.38;1668.00;2.64;0
7;arms_factory;2249.00;14.30;1643.00;2.84;0
7;arms_factory;2270.00;13.00;1598.00;5.50;0
7;arms_factory;2204.00;10.60;1512.00;2.24;0
7;arms_factory;2268.00;13.25;1617.00;3.45;0
7;arms_factory;2325.00;10.62;1574.00;1.29;0
7;arms_factory;2343.00;9.70;1581.00;2.85;0
7;industrial_complex;2262.00;13.50;1592.00;5.51;0
7;industrial_complex;2307.00;10.05;1638.00;1.90;0
7;industrial_complex;2362.00;10.10;1561.00;6.02;0
7;industrial_complex;2330.00;9.80;1597.00;6.12;0
7;industrial_complex;2201.00;10.60;1512.00;3.96;0
7;industrial_complex;2239.00;12.00;1542.00;1.80;0
7;air_base;2321.00;10.70;1574.00;4.46;0
7;supply_node;2299.00;10.85;1616.00;0.63;0
7;supply_node;2366.00;9.73;1572.00;3.57;0
7;supply_node;2387.00;9.70;1547.00;1.33;0
7;supply_node;2248.00;9.70;1491.00;2.80;0
7;supply_node;2249.00;12.90;1577.00;5.74;0
7;supply_node;2314.00;10.90;1559.00;2.04;0
7;supply_node;2339.00;10.05;1523.00;4.98;0
7;supply_node;2223.00;12.00;1533.00;1.63;0
7;supply_node;2273.00;10.53;1529.00;4.21;0
7;supply_node;2244.00;13.70;1623.00;0.87;0
7;bunker;2235.00;9.70;1484.00;1.96;0
7;bunker;2383.00;9.70;1564.00;4.98;0
7;bunker;2380.00;9.70;1535.00;6.19;0
7;bunker;2325.00;10.80;1549.00;4.03;0
7;bunker;2319.00;9.90;1627.00;0.41;0
7;bunker;2260.00;13.00;1580.00;1.97;0
7;bunker;2245.00;14.35;1642.00;4.63;0
7;bunker;2275.00;9.70;1510.00;2.47;0
7;bunker;2246.00;12.10;1547.00;5.14;0
7;bunker;2364.00;9.70;1516.00;0.41;0
7;anti_air_building;2337.00;9.70;1580.00;4.54;0
7;anti_air_building;2238.00;13.30;1602.00;0.92;0
7;anti_air_building;2236.00;13.75;1624.00;2.48;0
7;synthetic_refinery;2274.00;9.70;1514.00;5.14;0
7;fuel_silo;2229.00;13.00;1580.00;2.98;0
7;radar_station;2305.00;11.18;1562.00;5.47;0
7;rocket_site;2296.00;11.45;1645.00;0.92;0
7;nuclear_reactor;2246.00;12.40;1557.00;3.59;0
8;arms_factory;2598.00;10.25;1584.00;2.24;0
8;arms_factory;2537.00;9.70;1593.00;3.45;0
8;arms_factory;2647.00;11.98;1574.00;1.29;0
8;arms_factory;2697.00;11.18;1521.00;2.85;0
8;arms_factory;2708.00;14.43;1569.00;5.51;0
8;arms_factory;2652.00;9.70;1494.00;1.90;0
8;industrial_complex;2605.00;9.70;1557.00;6.02;0
8;industrial_complex;2594.00;9.70;1525.00;6.12;0
8;industrial_complex;2633.00;9.70;1533.00;3.96;0
8;industrial_complex;2677.00;13.70;1577.00;1.80;0
8;industrial_complex;2520.00;9.70;1571.00;4.46;0
8;industrial_complex;2704.00;14.73;1577.00;6.03;0
8;air_base;2653.00;9.70;1498.00;2.41;0
8;supply_node;2655.00;12.10;1571.00;1.33;0
8;supply_node;2622.00;12.23;1598.00;2.80;0
8;supply_node;2533.00;9.70;1579.00;5.74;0
8;supply_node;2645.00;9.70;1498.00;2.04;0
8;supply_node;2582.00;9.70;1577.00;4.98;0
8;supply_node;2692.00;13.28;1558.00;1.63;0
8;supply_node;2614.00;9.70;1540.00;4.21;0
8;supply_node;2692.00;10.95;1518.00;0.87;0
8;supply_node;2593.00;9.70;1506.00;2.34;0
8;supply_node;2669.00;9.70;1475.00;0.10;0
8;bunker;2611.00;9.70;1495.00;6.19;0
8;bunker;2651.00;9.70;1501.00;4.03;0
8;bunker;2698.00;11.48;1525.00;0.41;0
8;bunker;2591.00;9.70;1570.00;1.97;0
8;bunker;2667.00;11.23;1547.00;4.63;0
8;bunker;2522.00;9.70;1605.00;2.47;0
8;bunker;2657.00;12.07;1568.00;5.14;0
8;bunker;2672.00;9.70;1462.00;0.41;0
8;bunker;2637.00;9.70;1524.00;4.54;0
8;bunker;2639.00;13.88;1607.00;0.92;0
8;anti_air_building;2673.00;10.53;1525.00;2.48;0
8;anti_air_building;2651.00;10.55;1545.00;5.14;0
8;anti_air_building;2603.00;9.70;1556.00;2.98;0
8;synthetic_refinery;2606.00;11.00;1588.00;4.19;0
8;fuel_silo;2595.00;9.70;1507.00;0.92;0
8;radar_station;2614.00;9.70;1544.00;4.71;0
8;rocket_site;2583.00;9.70;1555.00;6.25;0
8;nuclear_reactor;2563.00;9.70;1551.00;2.64;0
